2771,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,,,,,,,,,,,,,5,
2772,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,,,,1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2773,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,,,,,5,
2774,,,,,1.0,1.0,1.0,1.0,,-1.0,-1.0,,1.0,,,-1.0,,,,,1.0,,-1.0,,,1.0,,,1.0,-1.0,0.0,,,,,-1.0,-1.0,,,,,,-1.0,,,,1.0,-1.0,-1.0,,-1.0,,1.0,-1.0,,1.0,,1.0,,,,1.0,0.0,-1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,5,
2775,,,,,,1.0,-1.0,-1.0,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,5,
2776,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,-1.0,-1.0,0.0,0.0,0.0,,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,,1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,,,,,,,,,,,,,,,5,
2777,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,,,,1.0,0.0,-1.0,1.0,1.0,-1.0,,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2779,-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,,,,-1.0,1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2780,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,,,,-1.0,1.0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,5,
2782,,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,,,,1.0,1.0,1.0,-1.0,,-1.0,,,1.0,1.0,-1.0,1.0,-1.0,,-1.0,1.0,-1.0,-1.0,1.0,,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,1.0,1.0,1.0,-1.0,-1.0,1.0,,,1.0,,,-1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,5,
2784,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,1.0,1.0,1.0,-1.0,1.0,1.0,,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2785,,,,,,-1.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,,,-1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,5,
2786,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,,,,1.0,1.0,1.0,-1.0,-1.0,1.0,,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2787,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,,,,,,,,,,,,,,,5,
2788,,,,,,1.0,1.0,1.0,,,-1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2789,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,,,,1.0,1.0,1.0,-1.0,0.0,0.0,,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,5,
2790,,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,,,,1.0,1.0,1.0,0.0,,0.0,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,,,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,,-1.0,1.0,1.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,-1.0,0.0,-1.0,,-1.0,,,,,,,,,,,,,,,5,
2792,,,,,,1.0,1.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2793,,,0.0,1.0,0.0,-1.0,0.0,0.0,,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,1.0,1.0,1.0,-1.0,1.0,1.0,,,1.0,-1.0,1.0,0.0,1.0,1.0,,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,-1.0,-1.0,,1.0,0.0,-1.0,,1.0,1.0,,,,1.0,,1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,,,,,5,
2794,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,-1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,,,,,5,
2795,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,,,,1.0,-1.0,1.0,-1.0,1.0,1.0,,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2796,,,,,1.0,1.0,1.0,-1.0,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,,,,,,,,,1.0,-1.0,,,,,,,,,,,,,-1.0,,,,-1.0,,,,,,,,,,,,,,,,,,5,
2797,,,,,,-1.0,-1.0,0.0,,,0.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,1.0,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,5,
2799,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.0,-1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,5,
2802,,,,,,1.0,1.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,5,
2803,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,-1.0,1.0,,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2804,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2805,,,,,,1.0,1.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2806,,,,,,1.0,-1.0,-1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,-1.0,-1.0,1.0,,,,-1.0,,,,0.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2808,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,1.0,-1.0,1.0,1.0,,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2809,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,,,,1.0,1.0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,,,,,,,,,,,,,,,5,
2810,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,-1.0,1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2811,,,,,,-1.0,0.0,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2812,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,1.0,-1.0,1.0,-1.0,1.0,-1.0,,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,,,,,,,,,,,,,,,5,
2813,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,,-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,,,,1.0,-1.0,1.0,-1.0,-1.0,1.0,,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2814,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,1.0,1.0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,5,
2815,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,5,
2817,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,,,,1.0,-1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,,,,,,,,,,,,,,,5,
2818,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2819,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,,,,1.0,-1.0,0.0,-1.0,1.0,1.0,,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2820,,,,,,1.0,1.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5,
2821,,,,,,-1.0,-1.0,1.0,,,-1.0,,-1.0,,,,0.0,,,,,,,,0.0,,,,1.0,,-1.0,-1.0,,,,,0.0,,1.0,,,,,,,1.0,,-1.0,,,,,-1.0,,,1.0,,,,,,,-1.0,,,,,0.0,,,,,,,,,,,,,,,5,
2823,,,,-1.0,1.0,0.0,-1.0,0.0,,,0.0,0.0,,,,,1.0,,,,,,,,1.0,,,,0.0,,,,-1.0,-1.0,,,,,,,,,,,-1.0,,,-1.0,,,-1.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,5,
2824,,,,,,1.0,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2826,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,1.0,-1.0,1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,5,
2828,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,1.0,1.0,1.0,-1.0,1.0,-1.0,,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2829,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2831,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,-1.0,1.0,,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,5,
2832,,,,1.0,,0.0,1.0,0.0,,,0.0,-1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,-1.0,,,,,,-1.0,-1.0,-1.0,1.0,,1.0,,-1.0,1.0,1.0,,,-1.0,0.0,-1.0,,1.0,,1.0,1.0,-1.0,,,,-1.0,,,1.0,,,,,1.0,-1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,5,
2833,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,-1.0,-1.0,1.0,,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2834,,,,,,1.0,0.0,-1.0,,,-1.0,-1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,0.0,,,,,1.0,,-1.0,,,,,,,-1.0,1.0,,-1.0,1.0,,,,,,,,,,,,,,,,,5,
2836,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,1.0,1.0,-1.0,1.0,1.0,1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2837,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,,,1.0,-1.0,1.0,-1.0,1.0,-1.0,,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2839,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5,
2840,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,-1.0,1.0,-1.0,1.0,1.0,-1.0,,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,,,,,5,
2841,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,0.0,1.0,1.0,-1.0,1.0,-1.0,,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,5,
2842,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,5,
2843,,,,1.0,,-1.0,1.0,1.0,,,-1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,0.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,5,
2844,,,,,,0.0,1.0,1.0,,,-1.0,-1.0,,,,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,5,
2845,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,,,,1.0,-1.0,1.0,-1.0,1.0,0.0,,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,,,,,5,
